ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Direction,Song Also?,Visual ID,Sex,Migrant,Number of Birds in Group,Next Observation,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1183,612c7e07-3f92-4683-8467-bde2f71c748d,5,GTTO,134,S,NE,,V,U,,,,80e98d99-b0ca-4f8c-8f37-1587f24cdbf2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1184,961b4b79-9316-4822-8a05-e5ba6f8506a6,6,NRWS,38,V,N,,V,U,,9,,80e98d99-b0ca-4f8c-8f37-1587f24cdbf2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1185,420b98df-3a7d-41b2-ac66-3abd1b4fb21e,6,GTTO,44,V,N,Y,,U,,,,80e98d99-b0ca-4f8c-8f37-1587f24cdbf2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1186,2d04af5b-133a-403c-a2ce-c50f04d4d51c,1,VESP,38,S,N,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1187,c01bb854-c837-4180-a2ea-39ed506c627c,1,GTTO,22,S,NE,,V,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1188,316baf3f-3bab-4e88-955d-a82b0170d157,1,GTTO,61,S,S,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1189,52497ad8-7b35-4618-90cf-4f004f8df4a5,1,BRSP,87,S,E,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1190,90b08b14-872e-4921-ab21-dad574a3398d,1,ROWR,141,S,SE,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1191,8de931ac-3d51-4a80-afa4-7c6387ea8392,1,GTTO,74,S,W,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1192,247c2303-d8df-4f34-8ef0-07c837068b05,2,LAZB,57,S,S,,V,M,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1193,4b24a8cb-4cf3-4d5c-a026-446660365599,3,BRSP,32,S,W,,V,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1194,af43a0b1-93e4-4146-9825-b0ec85a40067,4,VESP,110,S,NW,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1195,a3cd312d-8146-4985-9fa2-bc92117a5510,4,ROWR,94,S,S,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1196,79dc8222-3c77-46ba-a56e-6b1a5d2f4e03,5,GRAP,42,V,SW,,V,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1197,95799a7d-e919-41a0-ba2a-4764803bd99f,5,BRSP,132,S,SE,,,U,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1198,7a30837f-1ad5-4347-9ae4-22ecb466f0cb,6,NOBI,,,,,,,,,,1d7d9f0d-d497-4174-8890-3018ba2964e2,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1199,c58b71e8-dcf4-4eb9-b2b2-00cca9539c97,1,WEME,62,S,E,,V,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1200,a9bd0b85-230e-443f-8540-305ed34ee804,1,VESP,18,V,E,Y,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1201,c8d23a61-0e91-4249-b00f-dfdba63348bf,1,WEME,73,S,S,,V,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1202,68aaeeb5-58c8-4e5c-9e4c-e1e68d478827,1,GTTO,92,S,NE,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1203,6fe1cc8b-1b7f-4fda-9e62-9a61d14e5eda,1,VESP,39,S,SW,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1204,e1a6ae73-c7fc-414b-898a-6da8cddb1832,1,BRSP,88,S,NE,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1205,011ed322-6fb9-4e18-a91d-5179d9b3d1f7,1,BRSP,57,S,N,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1206,efeddfb0-4040-4e2c-b8b3-bb0511056531,2,CORA,550,C,NE,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1207,ca2387d6-6127-43e0-ad07-a9da307c8265,3,BRSP,6,V,W,Y,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1208,c2e79368-494c-4408-bfca-d9b94039f308,4,WEME,12,S,W,,V,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1209,40620826-5742-4e4b-968c-a9d2511e6e24,5,ROWR,102,S,SE,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1210,ee31852b-ad0b-4403-9bc5-b99cb4b67bd2,5,GTTO,43,S,N,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1211,3f8b1b96-53c5-40ed-94cf-d17712b5b0ac,5,BRSP,101,V,NE,,,U,,2,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1212,43724760-889e-443b-b5f3-d04c3da674d6,6,WEME,44,C,SW,Y,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1213,d68cec88-8af9-4f04-855c-1b3a934091f8,6,SATH,123,S,W,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1214,4ab6f564-1d59-4587-960a-0967b23d0480,6,LAZB,58,S,S,,,U,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1215,f634fd0c-e0df-4259-973c-542cbe27af9c,6,NOHA,175,C,NE,,V,F,,,,c8a47a1c-56c4-435c-ad47-e4b931940ff7,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1216,5efa4d39-734a-4999-a2f3-267e552147ff,1,GTTO,114,S,N,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1217,6fed88f3-6c7e-43e1-8a5d-d527b821abc9,1,WEME,65,S,SW,,V,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1218,5c387445-0296-4be7-a95a-428288e1f848,1,WEME,125,S,E,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1219,c5a9db67-6b39-4ba3-9a05-8a5c3afac252,1,WEME,194,S,NE,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1220,e3f77728-d1d6-430b-8ec4-61f3816c395f,1,VESP,46,S,SW,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1221,5c56b7a7-171c-45db-b069-1e56e1c0105d,2,BRSP,31,S,S,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1222,a8c5c483-c3b3-4515-b125-e7a46942df87,2,VESP,48,S,SE,,V,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1223,d059a8e2-540f-47de-a1ed-5c6636f7e93b,2,NOFL,500,C,N,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1224,712509fb-b3ca-4009-8e5b-d9a9b0460165,2,CHUK,99,C,NW,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1225,8c104de7-571b-4907-b860-deb1cf4f2e93,3,GTTO,53,S,W,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1226,be4c9790-31cf-41fc-afa6-5fd11c5fd9bb,4,BRSP,62,S,NW,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1227,48da1790-41e9-4721-89ef-9b18d435454a,4,SATH,145,S,NE,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1228,b814421c-56c5-4f96-9aff-57599fd2fcc9,5,NOBI,,,,,,,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1229,f202207f-c7d5-444b-af42-55b14879a7ba,6,VESP,40,S,SE,,,U,,,,d4b0a608-aa77-4ec7-9df0-034c884d976f,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1230,7c73f5dc-65b7-44cf-a82e-5bb582da962e,1,WEME,29,S,NE,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1231,3c649178-bd11-4150-843d-7ce045f7dda6,1,GTTO,30,S,N,,V,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1232,cc3f833c-4474-45c4-a241-a02901843753,1,BRSP,16,S,SW,,V,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1233,b9b379ea-56a6-400c-b459-59b5f207fa1c,1,GTTO,41,S,SE,,V,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1234,a7e73604-b20b-4a36-a5ac-3a2bca4698e2,1,BRSP,45,S,W,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1235,3f5669b8-84fb-4cba-94e1-06ff3bc3c541,2,SATH,85,S,SW,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1236,06059390-7c46-4a22-bfdb-b5f36c2a2195,2,LAZB,23,S,S,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1237,808cb833-a1d9-452f-9080-60a5056d0cc4,2,WEME,108,S,SE,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1238,f24e20d6-238c-4ab7-a736-109f0e738b9d,2,BRSP,69,S,NW,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1239,4c3df5ef-9694-4861-b7ad-f30e443e422b,3,WEME,250,S,S,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1240,19bf1c24-0a95-4ddb-8fe1-02a011f139f7,3,GTTO,96,S,NW,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1241,82631156-2ffe-4468-a317-d21ac8807567,4,NOHA,190,V,NW,,V,M,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1242,9b2c8512-1511-4cc2-9f40-9d67685c0e16,4,LAZB,75,S,E,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1243,ead6e2c3-59aa-4a59-9fb9-5e742cd4f5bd,5,VESP,27,S,NW,,,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1244,be0d9f8a-1600-458a-a328-088e4e50e789,6,GTTO,11,S,N,,V,U,,,,74d94a0e-f052-4816-9265-1f36108bc6db,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1245,1f2ce699-0abb-491d-b2f7-c83f8f2f0e7f,1,BRSP,20,S,NW,,V,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1246,28803b73-1fc1-49b7-b7c5-f18e94aecfe0,1,BRSP,33,S,S,,V,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1247,9faa1b82-c7a5-4d77-bf49-29e47d548361,1,BRSP,49,S,W,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1248,4632e3ec-d8ff-4e82-b49d-92098abf92a5,1,WEME,55,S,E,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1249,c2f5f036-726c-4a2e-b62d-08c1ba2a741e,1,GTTO,42,S,NE,,V,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1250,d07c4e81-c34b-43f9-850d-a386719aaca7,1,BRSP,38,S,SE,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1251,1b634840-bc14-4e21-81a6-c321e947f8ce,1,VESP,67,S,W,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1252,dc36794c-1a25-48b8-93d6-150c84bf51fd,2,WEME,177,S,SW,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1253,81d18a9e-fc55-4356-a7a7-9901450ab623,2,LAZB,24,V,N,Y,V,M,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1254,be174c45-71cc-458e-b3f6-970b7e420132,2,VESP,87,S,NE,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1255,e19072a3-760b-4754-9443-bc8fa5241edd,3,BRSP,93,S,NE,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1256,95addd90-2516-4ad3-9627-9a7cea35bfe0,3,BRSP,72,S,S,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1257,330b2de9-c06c-4028-ba37-8c586e4e05c3,3,GTTO,105,S,N,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1258,cfde8b69-f569-4c2f-8f30-c13eba60714b,4,GTTO,119,S,SW,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1259,ec7f320a-5911-4e05-9140-a084b3a9cb7c,5,LASP,121,S,NW,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1260,0f07945d-e437-424a-b47a-70485f907031,5,VESP,110,S,N,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1261,cd56b58a-7ef6-41c9-8197-762cf80270d8,6,BRSP,100,S,E,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1262,c2905c64-a19f-4f0f-9cf4-92fdf4ae1410,6,LAZB,86,S,SW,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1263,48d1cd72-c340-4065-b579-9c279b2e012b,6,BRSP,130,S,S,,,U,,,,7eed0d35-f21a-4c7b-8234-51ac25737f69,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1264,4fc6a61b-24b5-4307-87f8-4eeb3ae4aa63,1,VESP,14,S,N,,V,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1265,f5d984e5-b7c4-4d3c-ac36-4c3d41ec2c28,1,GTTO,62,S,NW,,V,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1266,9f21fa50-bf42-4888-81dc-61fd1c1ab54a,1,GTTO,51,S,SW,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1267,6f9696aa-82db-48b8-a2c1-ab63526abd1d,1,GTTO,58,S,E,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1268,c9c0d3a2-6683-4159-a32e-ef74c3ba9db0,1,BRSP,36,S,S,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1269,7b6e80ca-32f7-40d3-9735-93c251d0b0e2,1,VESP,48,S,NW,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1270,833e3924-6413-4ff2-863e-59b34ed0a428,2,GTTO,84,S,SE,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1271,a972f6eb-1e1e-4f53-9582-4a17b253f2a4,2,GTTO,31,C,W,,V,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1272,7adba936-3402-43fd-a578-79e8974b08a7,2,BRSP,77,S,SW,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1273,bd8e04b5-9093-4694-8ea9-1e00f206c917,2,CHUK,175,C,SE,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1274,832d7e49-1851-4ef3-b150-11f797edca1e,2,LAZB,73,S,W,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1275,7bdd367a-c4db-4788-87b0-a76a2c02b255,3,LASP,90,S,NE,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1276,f28e3944-7967-4d1d-b233-033fb3e5fb9f,3,GTTO,142,S,NW,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1277,1831baf0-88aa-46fa-84cc-547fc771ee2e,4,BRSP,89,S,NE,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1278,7fd0e9b0-f470-40a8-b611-c230c0f79317,4,LASP,155,S,N,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1279,408e3143-d077-4706-98d5-e187ef30a923,5,BRSP,17,S,E,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1280,e78c5c88-0dd2-4e19-b85f-5930df0fa17e,5,VGSW,80,C,S,,V,U,,3,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1281,6b3e9970-32cb-429d-ba30-6bbc0a379143,6,LASP,125,S,W,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1282,05a19888-8672-4bf8-bb7a-1797f924673d,6,VESP,185,S,NW,,,U,,,,85713963-1efe-4fe4-8bff-13ce22359efb,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1283,5b499c4d-2297-4c14-83c9-d8d991f89fa9,1,GTTO,40,S,E,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1284,a183c6f0-7c84-4b67-9dbd-c71e38dd7d92,1,VESP,56,S,N,,V,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1285,001fd280-b341-44bf-b08f-c1d8b79e84a6,1,BRSP,34,S,NW,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1286,e26f4f5e-6ef4-44ba-95ca-dd39b4d4d683,1,BRSP,61,S,NE,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1287,72948b15-e828-4570-9b52-1eda37a20959,2,GTTO,75,S,S,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1288,755a2f8c-3ee5-46fc-bb76-6f73bf098de7,2,VESP,29,S,W,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1289,c89c9b1a-9783-415d-81eb-c4090ca8d019,2,GTTO,46,S,SW,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1290,a7f9438f-2d4c-4e11-90fd-377946f81483,2,BRSP,82,S,W,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1291,f0c7b9f0-fbe1-49ee-9268-1e4986e8d648,3,LAZB,54,S,SE,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1292,c1450103-f217-4ab3-b962-ba11409547c1,3,LAZB,76,S,SW,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1293,69e72c86-033b-425f-9e92-10f200a1becd,3,BRSP,97,S,SE,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1294,e4956f83-b683-4dcf-a4b1-900522d83924,4,LASP,202,S,NE,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1295,bb8e8949-52f8-4128-880c-bd07dfcf6076,5,MODO,450,S,N,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1296,d0cf69cb-3631-464d-a457-0ef08a7f7142,5,BRSP,109,S,NE,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1297,2e79dca2-4f92-49ea-b29d-bf5d8abc6f47,6,GTTO,150,S,N,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1298,339730f7-d82a-4884-864a-ffbe31199ede,6,LAZB,127,S,NW,,,U,,,,21f75174-667b-4334-b1ff-4d4bb3cfa45c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
