ObjectID,GlobalID,Minute,Species_Code,Radial_Distance,How_Detected?,Song_Also?,Sex,Visual_Detection?,Migrating?,Point_Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Is_bird_within_burn?,Direction
4818,744a1243-02c5-426b-bb14-60cccae2606e,6,LAZB,80,S,,U,No,,,9e12e8e4-a17f-4067-956e-57037d6298a8,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southeast
4819,48b83f93-e7ce-4c3f-a108-17684478e197,1,BRSP,130,S,,U,No,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southwest
4820,0ebd6bad-7e56-429f-a11d-035e4ecbaabd,2,AMCR,200,C,,U,Yes,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4821,040562ea-6b55-4dcf-98bc-02de2062e754,3,NOBI,,,,,,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4822,5ca95964-6218-421e-89a4-bca4bad44d04,4,NOBI,,,,,,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4823,c877fc15-b835-48db-b37a-50044fd8989c,5,LAZB,80,S,,U,Yes,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northwest
4824,10770d93-a41c-4ac5-b736-c19b4c042a02,6,NOBI,,,,,,,,3a69cfa6-bc95-43ec-87d9-4f5418223122,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4825,1fa545c6-2536-45ff-8c21-cc85f46b03c7,1,GTTO,7,F,No,U,Yes,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,
4826,3a251505-bc50-41ab-8ab6-43a57110ac62,1,BRSP,110,S,,U,No,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4827,3a776761-9a58-4757-9bae-62f743220dbc,2,SATH,250,S,,U,No,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4828,956cdd8d-0824-4641-8b5f-a479c16d1ec9,3,VESP,65,S,,U,No,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4829,b67e41d4-dd20-45d5-ac3b-a4a34d9c846b,4,WEME,200,S,,U,No,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4830,22641f6a-223d-445c-84fc-05a49e443f4a,5,NOBI,,,,,,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4831,78d6990c-068a-4749-a9a5-28065d73dbc6,6,AMCR,250,S,,U,Yes,,,18dc3afb-7e0b-4c39-b374-872ce2a91cc9,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southeast
4832,fceca6a5-84e5-4173-97a7-3d75b0967a6c,1,WEME,40,S,,U,No,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4833,ef11a52f-c0e3-4afb-82e0-fdb2ffa4898d,1,BRSP,44,S,,U,Yes,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,East
4834,9fe68a4b-ca7d-442e-8fb9-137e6f747932,2,AMRO,21”,S,,U,No,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4835,5c6c7d80-f933-4d86-9abf-d60568d0b890,3,SPTO,95,S,,U,No,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4836,3dd4ed67-0399-4c29-8601-cd04f656cecd,4,BRSP,110,S,,U,No,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4837,84fc9176-3c88-4968-8b8c-323d6d5ee93d,5,BRSP,95,S,,U,No,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4838,05fdedcd-49b3-4573-b110-099fd6e3a994,6,SPTO,60,C,,U,Yes,,,139dd0df-6079-4f45-9461-ad8a6f366a33,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4839,168dcc36-b6fa-4b92-9872-026a0c6ec0be,1,BRSP,60,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northeast
4840,8ef5fe44-d5b8-4b59-bf7c-b4bb084e6288,1,BRSP,30,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4841,7aedcdc1-5107-4015-a0f4-f935b57923ec,2,BRSP,80,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southeast
4842,6099be24-6481-460e-9e9c-ec6a94b21159,3,WEME,100,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4843,18649e12-d0c5-4fc8-b0e2-bebf9e2fc5b8,4,LAZB,58,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northwest
4844,7da71b73-ca28-45f0-a96e-811cab0b9d89,5,GTTO,62,S,,U,No,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,East
4845,7f311abb-27fb-46b9-9993-f9fa27cc4879,6,NOBI,,,,,,,,9e71d3d0-fdfa-4296-9245-b198052b7b35,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4846,d34562ed-a5ec-4918-8825-1e228aba7eee,1,GTTO,45,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4847,590b780e-7c0a-4035-beb1-9403f520665d,1,BRSP,65,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southwest
4848,beb9e929-4de6-4b0f-935f-f768830571d8,2,WEME,69,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4849,6ab9b156-003e-4c67-baf3-2536fd6ffba2,3,SPTO,85,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northeast
4850,e8a7789a-ee52-44b1-a22b-91e56d35e653,4,WEME,160,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4851,5c02b487-121e-4f6f-b77f-df1f14512ab1,5,WEME,111,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northeast
4852,e380a9ef-7d1f-4288-bf7c-e2ea8d58e228,6,WEME,120,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4853,048a2bb6-5d22-4ca6-93fd-401169aae400,6,BRSP,120,S,,U,No,,,97e41b42-2779-49c8-95ec-fe30b6199f4e,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4854,4d6871a6-e922-4651-890b-785ba8da7190,1,WEME,90,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4855,a335de14-5c0d-4062-9b5a-0419149b2ba6,2,WEME,110,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southeast
4856,241d3784-d4c5-472b-a527-b885d106f8f6,2,WEME,180,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northwest
4857,851844ac-0c21-4683-b906-731f070ec712,3,BRSP,112,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northwest
4858,41c5f356-8b44-4893-b0f8-d078f8e9f356,4,BRSP,120,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southwest
4859,643eb575-0100-4ba1-a52c-02f82c46bef9,5,GTTO,38,S,,U,Yes,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southwest
4860,ecc8a86d-df89-4635-ad05-9f3234b99072,6,GTTO,100,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4861,dc375718-01d5-4e65-94a1-b521534b1ad9,6,VESP,70,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,West
4862,9ae91427-b095-4cfa-88ee-2eb830167af4,6,VESP,110,S,,U,No,,,125fca4b-3e98-4b76-9098-13a96e832acf,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,North
4863,aa140965-034a-4f37-bb6f-fa90846e1053,1,WEME,85,S,,U,No,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,South
4864,c421f6c2-2116-4dcb-92e1-5724c6f7114c,1,WEME,101,S,,U,No,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northeast
4865,8c22f935-eaea-441a-b1e9-f67449b50fd3,2,NOBI,,,,,,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4866,5c5046c8-d72b-4b54-99f5-2dec3af1c5a6,3,BRSP,80,S,,U,No,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Northwest
4867,d0c06e1e-9c6c-42d8-8203-d70b201eb082,4,NOBI,,,,,,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4868,1a926abf-2adf-48a8-80f5-f36d80ff35dd,5,NOBI,,,,,,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,,
4869,91d6d98d-eba7-4e3f-bc10-0fca844937eb,6,SATH,180,S,,U,No,,,05e96f91-7abc-4221-8f81-9e217022d651,6/20/2022__10:41:57_PM,carter_ruger,6/20/2022__10:41:57_PM,carter_ruger,No,Southwest
4870,a8b5d30c-0836-4fa9-b203-48cda86a83cb,1,SABS,130,S,,U,Yes,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4871,cede4598-3e4f-4b57-98ae-a9bde1546dc8,1,WEME,80,S,,U,Yes,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4872,a9e1db28-b774-4b1a-9fee-8ff59d018667,1,HOLA,68,S,,U,Yes,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4873,d4e62fe7-5b4d-4bb0-9c5b-73edfd480dec,1,HOLA,82,V,Yes,U,Yes,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4874,78d8b108-efb5-4b3b-93d5-3e7070e2aadd,2,WEME,73,S,,U,No,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4875,97c7a1c1-1c9f-45d5-8efc-370e6d96a6cc,2,SABS,78,S,,U,Yes,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,South
4876,6de2e1dc-c85b-4db8-b874-63d4e69ed4bb,3,HOLA,48,S,,U,No,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4877,dd4e088f-76f5-4cbf-aad4-87cd6c730622,4,HOLA,52,S,,U,No,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4878,5136d91b-1b72-4ac0-aa00-41a90e89315e,5,WEME,162,S,,U,No,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4879,3f89cd02-1d82-4c0e-b79e-9cf1fa5a3c91,6,BRSP,180,S,,U,No,,,5eb2c90e-c7d6-402a-a473-2cd00c07b7fb,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southeast
4880,509e936d-25ce-4ccf-becd-35665633fe08,1,WEME,55,C,No,U,No,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4881,155d5d52-57c6-4de5-8859-167925474feb,1,SABS,71,S,,U,Yes,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4882,7f517efa-656f-48b6-9365-5530363fb791,2,SABS,83,S,,U,No,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northeast
4883,6969f0a3-e716-4a17-85c7-1edcb84c3ffe,2,WEME,130,S,,U,No,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4884,89116f1b-27e9-40fe-898e-dccc0eaea9ba,3,HOLA,68,S,,U,No,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4885,f11fdef2-eb74-47c1-967d-428fe036de78,4,WEME,140,S,,U,No,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4886,998270e7-1875-44e4-9d39-0d07963a9f7d,5,NOBI,,,,,,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4887,07b145f1-2ee7-4166-847a-8163129888bf,6,NOBI,,,,,,,,a3923423-4707-400b-a805-5044e501037f,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4888,e5aa8402-d14a-4c54-90f3-cd082a6b27e4,1,SABS,110,V,N,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4889,dabdc655-e3d9-41b2-9730-93f1babd17ad,1,SABS,95,V,No,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4890,ba9535ed-746b-479e-b41c-2b739e200c28,2,HOLA,50,V,Yes,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southeast
4891,1bee5680-e354-4183-8124-70236e523b0d,2,HOLA,40,S,,U,No,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4892,fdc58bca-ddc0-4ced-8fbd-40f7c9f1f1cd,3,SABS,90,S,,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4893,44d9cadd-9ea0-4ba6-ae82-3cd9f2945fce,4,WEME,65,C,No,U,No,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4894,206ca470-4aba-4a94-a56e-8f1e8bd0b731,4,SABS,38,S,,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4895,ec4dc1fa-ba8e-4864-9e62-ea99508d9bd7,5,WEME,100,S,,U,No,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northeast
4896,dc7c0f4d-e136-4eaa-b1ee-c62b991ec893,5,WEME,120,S,,U,No,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4897,e7be6e5d-51ab-41f2-83b0-be54731f0fac,6,WEME,90,S,,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,South
4898,a288ba4d-529f-4109-b41f-4f512b4911c4,6,HOLA,80,V,No,U,Yes,,,20eb1f35-f628-4887-bcc5-7787587650d4,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4899,74789f3f-2d69-4393-a50a-6f11c8078a3a,1,WEME,80,S,,U,No,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4900,75588566-4ca1-45f4-a7cb-c9f892a62636,1,SABS,62,S,,U,Yes,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4901,8eba6d89-5ac6-47cc-a61a-fea8c0610342,2,SABS,71,S,,U,Yes,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4902,e872e6c2-258a-451e-9fb8-76666e5a45c4,2,HOLA,54,S,,U,No,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4903,fc7d6c41-55b4-4f8a-b204-2f4b07f5673d,3,HOLA,40,S,,U,Yes,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4904,33c6b78b-dcaf-4e7c-89f0-4ca0e17430be,4,WEME,190,S,,U,No,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4905,f8489b1c-7bde-4f22-9ac6-b51d965b740d,5,NOBI,,,,,,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4906,6ac23cf0-42d0-44b7-b4da-e62eb22fef64,6,NOBI,,,,,,,,4d13ef11-2762-40fb-8d5a-308cc0a37e48,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4907,8da63b67-06c3-460e-8479-989007f768aa,1,SABS,70,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4908,c5fa7988-f78b-402e-8675-9f6d69e38a17,1,WEME,75,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4909,613f94a5-cc3b-4481-afe9-4ea07d93254f,2,SABS,110,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4910,56d696f2-afbe-4fd5-8e73-b61602d2e732,3,WEME,104,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4911,2642075e-fc50-4851-8408-e9c34ae53e0d,4,SABS,165,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4912,d2924914-6a92-41c0-b6e4-0387be3cf4f4,5,WEME,200,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4913,05b4d5d8-41d9-411d-a35d-6e864390af3e,6,WEME,178,S,,U,No,,,f74ad7a5-e6ec-4672-9d75-f83cab6bad29,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northeast
4914,49dd1650-5b05-452c-b379-f17486f11ccd,1,SABS,45,S,,U,Yes,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northeast
4915,f960b2c8-b4c1-400e-b4a4-4d3b3a8785dd,1,WEME,120,S,,U,No,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,South
4916,3fd7661a-e225-426f-898a-75a37b4e5b48,2,WEME,180,S,,U,No,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southeast
4917,13390ddf-e77d-4c3a-857c-bda23c4cc487,3,WEME,148,S,,U,No,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northwest
4918,aee15198-bf36-4474-83c0-40f31cf7c11e,5,HOLA,107,V,Yes,U,Yes,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,West
4919,90948cdc-91ac-4485-a1cc-5ebae2289463,6,NOBI,,,,,,,,04b9e69c-cf37-4143-9d95-e697127d0525,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4920,2b90ba4e-e13a-440b-88f9-8c61e65fbd07,1,WEME,145,S,,U,No,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southeast
4921,e79a0f25-4a60-4713-880c-03e0d96a49dc,2,HOLA,67,S,,U,No,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4922,ffee9a9d-16a6-45af-96bf-2d804eee6f05,3,HOLA,80,S,,U,No,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,East
4923,abdd1761-06a9-41e6-bc50-334fb490777e,4,SABS,140,S,,U,No,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,North
4924,098da395-d6b8-4836-a7ed-90888f2456bc,5,WEME,123,S,,U,No,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Northeast
4925,f31036b2-9a46-4dea-98bf-0eafd8fe5b2d,6,NOBI,,,,,,,,08ddb23d-0ea2-4e06-8dda-3be901c8c746,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,,
4926,5e31198a-1e48-494c-8043-73e94b28de54,1,SABS,17,S,,U,Yes,,,8b7a649f-085c-4adf-91ce-58c3277a22fa,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,Southwest
4927,74c232ac-0aac-4514-a10e-38287e219bb5,1,SABS,48,S,,U,No,,,8b7a649f-085c-4adf-91ce-58c3277a22fa,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,South
4928,82b10ca9-0518-4453-ae19-410920a1f067,2,HOLA,50,S,,U,No,,,8b7a649f-085c-4adf-91ce-58c3277a22fa,6/20/2022__10:41:59_PM,carter_ruger,6/20/2022__10:41:59_PM,carter_ruger,No,South
