"","Distance","Minute","How.Detected","Route.ID","Full.Point.ID","Observer.ID","Year","Visit","Burned","Ord.Date","MAS","Wind.Start","Sagebrush.Cover","Annual.Cover","Shrub.Cover","Shrub.Height","Elevation","TRI","Road.Distance","Point.X","Point.Y","Years.Since.Fire","Visit.ID","Dist.Bin","Dist.Bin.Midpoint","Time.Bin"
"1309",52,2,"S","ID-C19","ID-C19-P12","Trey Mccuen","Y2","V1","R",157,47,"1-3 mph",9.7037037037037,13.7777777777778,19.537037037037,30.4074074074074,1953.17977849787,2.96017594770952,263.440020003409,249523,4677203.367,156,"ID-C19-P12-Y2-V1",50,55,"1"
"1310",102,2,"S","ID-C19","ID-C19-P13","Trey Mccuen","Y2","V1","R",157,258,"1-3 mph",6.94444444444444,10.8148148148148,13.537037037037,25.7037037037037,2007.27199526186,1.40117080123336,55.9658881293403,248773,4677009.432,146,"ID-C19-P13-Y2-V1",100,105,"1"
"1311",104,3,"S","ID-C19","ID-C19-P13","Trey Mccuen","Y2","V1","R",157,258,"1-3 mph",6.94444444444444,10.8148148148148,13.537037037037,25.7037037037037,2007.27199526186,1.40117080123336,55.9658881293403,248773,4677009.432,172,"ID-C19-P13-Y2-V1",100,105,"2"
"1312",108,2,"S","ID-C19","ID-C19-P15","Trey Mccuen","Y2","V1","R",157,156,"1-3 mph",11.2592592592593,11.2407407407407,25.4814814814815,37.6111111111111,1968.40592839168,4.73225432175856,81.4847295587713,249262,4676976.417,218,"ID-C19-P15-Y2-V1",100,105,"1"
"1313",21,4,"S","ID-C19","ID-C19-P15","Trey Mccuen","Y2","V1","R",157,156,"1-3 mph",11.2592592592593,11.2407407407407,25.4814814814815,37.6111111111111,1968.40592839168,4.73225432175856,81.4847295587713,249262,4676976.417,119,"ID-C19-P15-Y2-V1",20,25,"2"
"1314",28,1,"S","ID-C19","ID-C19-P16","Trey Mccuen","Y2","V1","R",157,30,"1-3 mph",11.2777777777778,10.0740740740741,25.6481481481481,39.8333333333333,1943.61265563965,3.88047572544643,53.198903628758,249506,4676959.922,170,"ID-C19-P16-Y2-V1",20,25,"1"
"1315",93,3,"S","ID-C19","ID-C19-P16","Trey Mccuen","Y2","V1","R",157,30,"1-3 mph",11.2777777777778,10.0740740740741,25.6481481481481,39.8333333333333,1943.61265563965,3.88047572544643,53.198903628758,249506,4676959.922,135,"ID-C19-P16-Y2-V1",90,95,"2"
"1316",89,1,"S","ID-C26","ID-C26-P01","Will Harrod","Y2","V1","R",157,39,"4-7 mph",13.3928571428571,15,17.8571428571429,32.4285714285714,1531.44132856889,1.46925215287642,1024.15181107955,256522,4677033.745,168,"ID-C26-P01-Y2-V1",80,85,"1"
"1317",79,1,"S","ID-C26","ID-C26-P01","Will Harrod","Y2","V1","R",157,39,"4-7 mph",13.3928571428571,15,17.8571428571429,32.4285714285714,1531.44132856889,1.46925215287642,1024.15181107955,256522,4677033.745,129,"ID-C26-P01-Y2-V1",70,75,"1"
"1318",126,3,"S","ID-C26","ID-C26-P01","Will Harrod","Y2","V1","R",157,39,"4-7 mph",13.3928571428571,15,17.8571428571429,32.4285714285714,1531.44132856889,1.46925215287642,1024.15181107955,256522,4677033.745,137,"ID-C26-P01-Y2-V1",120,125,"2"
"1319",70,1,"S","ID-C26","ID-C26-P02","Will Harrod","Y2","V1","R",157,49,"4-7 mph",10.8,14.6545454545455,15.2909090909091,26.3454545454545,1532.39863725142,2.4113358931108,1201.15497956453,256767,4677035.103,142,"ID-C26-P02-Y2-V1",70,75,"1"
"1320",47,1,"S","ID-C26","ID-C26-P02","Will Harrod","Y2","V1","R",157,49,"4-7 mph",10.8,14.6545454545455,15.2909090909091,26.3454545454545,1532.39863725142,2.4113358931108,1201.15497956453,256767,4677035.103,109,"ID-C26-P02-Y2-V1",40,45,"1"
"1321",74,1,"S","ID-C26","ID-C26-P02","Will Harrod","Y2","V1","R",157,49,"4-7 mph",10.8,14.6545454545455,15.2909090909091,26.3454545454545,1532.39863725142,2.4113358931108,1201.15497956453,256767,4677035.103,200,"ID-C26-P02-Y2-V1",70,75,"1"
"1322",52,2,"S","ID-C26","ID-C26-P02","Will Harrod","Y2","V1","R",157,49,"4-7 mph",10.8,14.6545454545455,15.2909090909091,26.3454545454545,1532.39863725142,2.4113358931108,1201.15497956453,256767,4677035.103,145,"ID-C26-P02-Y2-V1",50,55,"1"
"1323",129,1,"S","ID-C26","ID-C26-P03","Will Harrod","Y2","V1","R",157,60,"4-7 mph",14.8333333333333,10.7222222222222,19.9444444444444,34.5740740740741,1552.06209002801,1.5417920958321,1384.09693254743,257012,4677036.47,97,"ID-C26-P03-Y2-V1",120,125,"1"
"1324",127,1,"S","ID-C26","ID-C26-P03","Will Harrod","Y2","V1","R",157,60,"4-7 mph",14.8333333333333,10.7222222222222,19.9444444444444,34.5740740740741,1552.06209002801,1.5417920958321,1384.09693254743,257012,4677036.47,195,"ID-C26-P03-Y2-V1",120,125,"1"
"1325",125,4,"S","ID-C26","ID-C26-P03","Will Harrod","Y2","V1","R",157,60,"4-7 mph",14.8333333333333,10.7222222222222,19.9444444444444,34.5740740740741,1552.06209002801,1.5417920958321,1384.09693254743,257012,4677036.47,172,"ID-C26-P03-Y2-V1",120,125,"2"
"1326",52,1,"S","ID-C26","ID-C26-P04","Will Harrod","Y2","V1","R",157,72,"4-7 mph",14.4363636363636,10.3636363636364,19.4909090909091,34.4909090909091,1543.95051857277,0.971571745695891,1391.25423322405,257257,4677037.845,151,"ID-C26-P04-Y2-V1",50,55,"1"
"1327",98,1,"S","ID-C26","ID-C26-P04","Will Harrod","Y2","V1","R",157,72,"4-7 mph",14.4363636363636,10.3636363636364,19.4909090909091,34.4909090909091,1543.95051857277,0.971571745695891,1391.25423322405,257257,4677037.845,149,"ID-C26-P04-Y2-V1",90,95,"1"
"1328",68,1,"S","ID-C26","ID-C26-P04","Will Harrod","Y2","V1","R",157,72,"4-7 mph",14.4363636363636,10.3636363636364,19.4909090909091,34.4909090909091,1543.95051857277,0.971571745695891,1391.25423322405,257257,4677037.845,123,"ID-C26-P04-Y2-V1",60,65,"1"
"1329",95,1,"S","ID-C26","ID-C26-P04","Will Harrod","Y2","V1","R",157,72,"4-7 mph",14.4363636363636,10.3636363636364,19.4909090909091,34.4909090909091,1543.95051857277,0.971571745695891,1391.25423322405,257257,4677037.845,182,"ID-C26-P04-Y2-V1",90,95,"1"
"1330",26,6,"S","ID-C26","ID-C26-P04","Will Harrod","Y2","V1","R",157,72,"4-7 mph",14.4363636363636,10.3636363636364,19.4909090909091,34.4909090909091,1543.95051857277,0.971571745695891,1391.25423322405,257257,4677037.845,149,"ID-C26-P04-Y2-V1",20,25,"3"
"1331",21,1,"S","ID-C26","ID-C26-P05","Will Harrod","Y2","V1","R",157,202,"4-7 mph",13.7142857142857,12.4464285714286,18.3571428571429,33,1544.91419122869,1.93396245783026,1191.53618254485,256523,4676789.758,118,"ID-C26-P05-Y2-V1",20,25,"1"
"1332",87,1,"S","ID-C26","ID-C26-P05","Will Harrod","Y2","V1","R",157,202,"4-7 mph",13.7142857142857,12.4464285714286,18.3571428571429,33,1544.91419122869,1.93396245783026,1191.53618254485,256523,4676789.758,203,"ID-C26-P05-Y2-V1",80,85,"1"
"1333",150,2,"S","ID-C26","ID-C26-P05","Will Harrod","Y2","V1","R",157,202,"4-7 mph",13.7142857142857,12.4464285714286,18.3571428571429,33,1544.91419122869,1.93396245783026,1191.53618254485,256523,4676789.758,124,"ID-C26-P05-Y2-V1",150,155,"1"
"1334",128,2,"S","ID-C26","ID-C26-P06","Will Harrod","Y2","V1","R",157,192,"4-7 mph",9.03571428571429,14.9642857142857,13.2678571428571,25.8035714285714,1535.96456962719,2.06679467987596,1303.56160404997,256768,4676791.117,203,"ID-C26-P06-Y2-V1",120,125,"1"
"1335",76,3,"S","ID-C26","ID-C26-P06","Will Harrod","Y2","V1","R",157,192,"4-7 mph",9.03571428571429,14.9642857142857,13.2678571428571,25.8035714285714,1535.96456962719,2.06679467987596,1303.56160404997,256768,4676791.117,142,"ID-C26-P06-Y2-V1",70,75,"2"
"1336",15,1,"S","ID-C26","ID-C26-P07","Will Harrod","Y2","V1","R",157,183,"4-7 mph",13.9433962264151,11.5471698113208,18.1320754716981,33.0377358490566,1558.29751420455,1.65773759321733,1278.97717963325,257013,4676792.485,94,"ID-C26-P07-Y2-V1",10,15,"1"
"1337",129,1,"S","ID-C26","ID-C26-P07","Will Harrod","Y2","V1","R",157,183,"4-7 mph",13.9433962264151,11.5471698113208,18.1320754716981,33.0377358490566,1558.29751420455,1.65773759321733,1278.97717963325,257013,4676792.485,129,"ID-C26-P07-Y2-V1",120,125,"1"
"1338",76,3,"S","ID-C26","ID-C26-P07","Will Harrod","Y2","V1","R",157,183,"4-7 mph",13.9433962264151,11.5471698113208,18.1320754716981,33.0377358490566,1558.29751420455,1.65773759321733,1278.97717963325,257013,4676792.485,213,"ID-C26-P07-Y2-V1",70,75,"2"
"1339",73,1,"S","ID-C26","ID-C26-P08","Will Harrod","Y2","V1","R",157,93,"4-7 mph",15.1538461538462,11.4423076923077,19.7884615384615,34.2692307692308,1552.6966923305,1.39890452793666,1183.13843863351,257258,4676793.861,140,"ID-C26-P08-Y2-V1",70,75,"1"
"1340",97,2,"S","ID-C26","ID-C26-P08","Will Harrod","Y2","V1","R",157,93,"4-7 mph",15.1538461538462,11.4423076923077,19.7884615384615,34.2692307692308,1552.6966923305,1.39890452793666,1183.13843863351,257258,4676793.861,129,"ID-C26-P08-Y2-V1",90,95,"1"
"1341",149,3,"S","ID-C26","ID-C26-P08","Will Harrod","Y2","V1","R",157,93,"4-7 mph",15.1538461538462,11.4423076923077,19.7884615384615,34.2692307692308,1552.6966923305,1.39890452793666,1183.13843863351,257258,4676793.861,108,"ID-C26-P08-Y2-V1",140,145,"2"
"1342",102,1,"S","ID-C26","ID-C26-P09","Will Harrod","Y2","V1","R",157,153,"4-7 mph",13.875,11.3035714285714,18.1607142857143,31.9107142857143,1560.46757996757,2.52487931161557,1068.48246656145,256525,4676545.764,153,"ID-C26-P09-Y2-V1",100,105,"1"
"1343",55,1,"S","ID-C26","ID-C26-P10","Will Harrod","Y2","V1","R",157,162,"4-7 mph",11.4074074074074,11.2962962962963,15.7592592592593,29.8518518518519,1542.74593394886,1.52953269264915,1103.65927734375,256770,4676547.124,151,"ID-C26-P10-Y2-V1",50,55,"1"
"1344",132,2,"S","ID-C26","ID-C26-P10","Will Harrod","Y2","V1","R",157,162,"4-7 mph",11.4074074074074,11.2962962962963,15.7592592592593,29.8518518518519,1542.74593394886,1.52953269264915,1103.65927734375,256770,4676547.124,146,"ID-C26-P10-Y2-V1",130,135,"1"
"1345",80,1,"S","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,174,"ID-C26-P11-Y2-V1",80,85,"1"
"1346",106,1,"S","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,181,"ID-C26-P11-Y2-V1",100,105,"1"
"1347",79,1,"S","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,157,"ID-C26-P11-Y2-V1",70,75,"1"
"1348",51,4,"V","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,151,"ID-C26-P11-Y2-V1",50,55,"2"
"1349",52,4,"V","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,128,"ID-C26-P11-Y2-V1",50,55,"2"
"1350",53,4,"V","ID-C26","ID-C26-P11","Will Harrod","Y2","V1","R",157,173,"4-7 mph",12.6923076923077,11.9230769230769,16.9038461538462,30.7307692307692,1555.77817826705,2.51264343261719,1050.3704268844,257015,4676548.492,155,"ID-C26-P11-Y2-V1",50,55,"2"
"1351",76,1,"S","ID-C26","ID-C26-P12","Will Harrod","Y2","V1","R",157,102,"4-7 mph",13.4615384615385,12.4038461538462,18.0384615384615,32.2884615384615,1557.37901500355,2.03118563565341,968.509500009042,257259,4676549.869,178,"ID-C26-P12-Y2-V1",70,75,"1"
"1352",103,1,"S","ID-C26","ID-C26-P12","Will Harrod","Y2","V1","R",157,102,"4-7 mph",13.4615384615385,12.4038461538462,18.0384615384615,32.2884615384615,1557.37901500355,2.03118563565341,968.509500009042,257259,4676549.869,157,"ID-C26-P12-Y2-V1",100,105,"1"
"1353",84,1,"S","ID-C26","ID-C26-P13","Will Harrod","Y2","V1","R",157,143,"4-7 mph",12.0754716981132,12.9433962264151,16.4905660377358,30.6981132075472,1568.71329171317,1.78018161228725,828.983947753906,256526,4676301.761,180,"ID-C26-P13-Y2-V1",80,85,"1"
"1354",49,2,"S","ID-C26","ID-C26-P13","Will Harrod","Y2","V1","R",157,143,"4-7 mph",12.0754716981132,12.9433962264151,16.4905660377358,30.6981132075472,1568.71329171317,1.78018161228725,828.983947753906,256526,4676301.761,120,"ID-C26-P13-Y2-V1",40,45,"1"
"1355",71,1,"S","ID-C26","ID-C26-P14","Will Harrod","Y2","V1","R",157,132,"4-7 mph",10.462962962963,12.6481481481481,15.1666666666667,28.9074074074074,1553.48100363991,1.55317271839489,874.249684836648,256771,4676303.121,137,"ID-C26-P14-Y2-V1",70,75,"1"
"1356",82,1,"S","ID-C26","ID-C26-P14","Will Harrod","Y2","V1","R",157,132,"4-7 mph",10.462962962963,12.6481481481481,15.1666666666667,28.9074074074074,1553.48100363991,1.55317271839489,874.249684836648,256771,4676303.121,125,"ID-C26-P14-Y2-V1",80,85,"1"
"1357",87,2,"S","ID-C26","ID-C26-P15","Will Harrod","Y2","V1","R",157,123,"4-7 mph",10.4363636363636,15.1090909090909,14.3454545454545,26.3272727272727,1556.6523092018,2.86438333763267,818.623794555664,257016,4676304.49,172,"ID-C26-P15-Y2-V1",80,85,"1"
"1358",130,2,"S","ID-C26","ID-C26-P15","Will Harrod","Y2","V1","R",157,123,"4-7 mph",10.4363636363636,15.1090909090909,14.3454545454545,26.3272727272727,1556.6523092018,2.86438333763267,818.623794555664,257016,4676304.49,200,"ID-C26-P15-Y2-V1",130,135,"1"
"1359",46,6,"V","ID-C26","ID-C26-P16","Will Harrod","Y2","V1","R",157,112,"4-7 mph",13.6481481481481,11.537037037037,18.1851851851852,32.2777777777778,1565.52250310724,1.75195756392045,745.210217989408,257261,4676305.868,186,"ID-C26-P16-Y2-V1",40,45,"3"
"1360",37,2,"S","ID-B04","ID-B04-P01","Thea Mills","Y2","V1","B",158,150,"4-7 mph",0.660714285714286,18.875,4.46428571428571,18.5892857142857,1541.94515830592,0.937473765590735,57.1724011507901,334494,4660050.903,17,"ID-B04-P01-Y2-V1",30,35,"1"
"1361",63,4,"S","ID-B04","ID-B04-P01","Thea Mills","Y2","V1","B",158,150,"4-7 mph",0.660714285714286,18.875,4.46428571428571,18.5892857142857,1541.94515830592,0.937473765590735,57.1724011507901,334494,4660050.903,17,"ID-B04-P01-Y2-V1",60,65,"2"
"1362",18,1,"V","ID-B04","ID-B04-P02","Thea Mills","Y2","V1","B",158,167,"4-7 mph",1.18181818181818,15.7454545454545,4.74545454545455,20.8181818181818,1533.10735548588,1.47251222844709,228.120993848117,334739,4660051.966,17,"ID-B04-P02-Y2-V1",10,15,"1"
"1363",21,3,"V","ID-B04","ID-B04-P02","Thea Mills","Y2","V1","B",158,167,"4-7 mph",1.18181818181818,15.7454545454545,4.74545454545455,20.8181818181818,1533.10735548588,1.47251222844709,228.120993848117,334739,4660051.966,17,"ID-B04-P02-Y2-V1",20,25,"2"
"1364",24,3,"V","ID-B04","ID-B04-P03","Thea Mills","Y2","V1","B",158,249,"4-7 mph",1.36538461538462,18.4423076923077,5.13461538461539,18.9038461538462,1522.72910822088,1.78572581898082,417.988029896129,334985,4660053.037,17,"ID-B04-P03-Y2-V1",20,25,"2"
"1365",47,3,"S","ID-B04","ID-B04-P05","Thea Mills","Y2","V1","B",158,136,"4-7 mph",0.571428571428571,13.2321428571429,4.33928571428571,18.125,1537.48004602503,0.874622768825955,175.041190828596,334495,4659806.506,17,"ID-B04-P05-Y2-V1",40,45,"2"
"1366",43,3,"S","ID-B04","ID-B04-P05","Thea Mills","Y2","V1","B",158,136,"4-7 mph",0.571428571428571,13.2321428571429,4.33928571428571,18.125,1537.48004602503,0.874622768825955,175.041190828596,334495,4659806.506,17,"ID-B04-P05-Y2-V1",40,45,"2"
"1367",37,3,"S","ID-B04","ID-B04-P05","Thea Mills","Y2","V1","B",158,136,"4-7 mph",0.571428571428571,13.2321428571429,4.33928571428571,18.125,1537.48004602503,0.874622768825955,175.041190828596,334495,4659806.506,17,"ID-B04-P05-Y2-V1",30,35,"2"
"1368",91,1,"S","ID-B04","ID-B04-P06","Thea Mills","Y2","V1","B",158,182,"4-7 mph",1.55555555555556,7.48148148148148,6.68518518518519,24.5925925925926,1526.70715553977,1.29248213334517,372.544343736437,334740,4659807.569,17,"ID-B04-P06-Y2-V1",90,95,"1"
"1369",128,2,"S","ID-B04","ID-B04-P07","Thea Mills","Y2","V1","B",158,237,"4-7 mph",1.71153846153846,15.1538461538462,5.59615384615385,21.4423076923077,1516.91776677912,1.45893415971236,563.784581502279,334986,4659808.642,17,"ID-B04-P07-Y2-V1",120,125,"1"
"1370",91,2,"S","ID-B04","ID-B04-P07","Thea Mills","Y2","V1","B",158,237,"4-7 mph",1.71153846153846,15.1538461538462,5.59615384615385,21.4423076923077,1516.91776677912,1.45893415971236,563.784581502279,334986,4659808.642,17,"ID-B04-P07-Y2-V1",90,95,"1"
"1371",116,3,"S","ID-B04","ID-B04-P10","Thea Mills","Y2","V1","B",158,195,"4-7 mph",1.25925925925926,6.27777777777778,6.09259259259259,25.6111111111111,1522.89800692472,0.786389437588778,518.124347478693,334741,4659563.165,17,"ID-B04-P10-Y2-V1",110,115,"2"
"1372",125,2,"S","ID-B04","ID-B04-P11","Thea Mills","Y2","V1","B",158,226,"4-7 mph",1.32727272727273,6.41818181818182,6.50909090909091,24.5636363636364,1517.2859044958,0.62410396999783,712.431754479042,334987,4659564.238,17,"ID-B04-P11-Y2-V1",120,125,"1"
"1373",47,5,"S","ID-B04","ID-B04-P13","Thea Mills","Y2","V1","B",158,101,"4-7 mph",1.11111111111111,19.7777777777778,4.53703703703704,19.5185185185185,1526.76494489397,1.19606590270996,442.350579279119,334497,4659317.688,17,"ID-B04-P13-Y2-V1",40,45,"3"
"1374",61,1,"S","ID-B04","ID-B04-P14","Thea Mills","Y2","V1","B",158,83,"4-7 mph",0.982142857142857,13.5535714285714,5.03571428571429,20.9464285714286,1519.69303755327,0.734162764115767,654.15261388708,334743,4659318.752,17,"ID-B04-P14-Y2-V1",60,65,"1"
"1375",53,1,"S","ID-B04","ID-B04-P15","Thea Mills","Y2","V1","B",158,70,"4-7 mph",1.27586206896552,13.6724137931034,5.37931034482759,20.948275862069,1513.22251157407,1.1184327867296,803.927107590895,334988,4659319.825,17,"ID-B04-P15-Y2-V1",50,55,"1"
"1376",39,1,"S","ID-B04","ID-B04-P15","Thea Mills","Y2","V1","B",158,70,"4-7 mph",1.27586206896552,13.6724137931034,5.37931034482759,20.948275862069,1513.22251157407,1.1184327867296,803.927107590895,334988,4659319.825,17,"ID-B04-P15-Y2-V1",30,35,"1"
"1377",124,1,"S","ID-B04","ID-B04-P15","Thea Mills","Y2","V1","B",158,70,"4-7 mph",1.27586206896552,13.6724137931034,5.37931034482759,20.948275862069,1513.22251157407,1.1184327867296,803.927107590895,334988,4659319.825,17,"ID-B04-P15-Y2-V1",120,125,"1"
"1378",84,3,"S","ID-B04","ID-B04-P16","Thea Mills","Y2","V1","B",158,39,"4-7 mph",1.68518518518519,12.2037037037037,5.77777777777778,21.2037037037037,1501.78539808741,2.06853096440153,655.894883897569,335233,4659320.907,17,"ID-B04-P16-Y2-V1",80,85,"2"
"1379",114,1,"S","ID-B23","ID-B23-P01","Will Harrod","Y2","V1","B",158,153,"1-3 mph",4.88461538461539,12.7307692307692,22.1153846153846,37.4615384615385,2113.67013050426,7.5022666237571,775.223106101707,321725,4659538.784,11,"ID-B23-P01-Y2-V1",110,115,"1"
"1380",115,1,"S","ID-B23","ID-B23-P01","Will Harrod","Y2","V1","B",158,153,"1-3 mph",4.88461538461539,12.7307692307692,22.1153846153846,37.4615384615385,2113.67013050426,7.5022666237571,775.223106101707,321725,4659538.784,11,"ID-B23-P01-Y2-V1",110,115,"1"
"1381",135,2,"S","ID-B23","ID-B23-P01","Will Harrod","Y2","V1","B",158,153,"1-3 mph",4.88461538461539,12.7307692307692,22.1153846153846,37.4615384615385,2113.67013050426,7.5022666237571,775.223106101707,321725,4659538.784,11,"ID-B23-P01-Y2-V1",130,135,"1"
"1382",130,1,"S","ID-B23","ID-B23-P02","Will Harrod","Y2","V1","B",158,141,"1-3 mph",5.47169811320755,9.9622641509434,17.8301886792453,31.0377358490566,2174.48849051339,9.78059768676758,677.490440512603,321970,4659537.664,11,"ID-B23-P02-Y2-V1",130,135,"1"
"1383",78,1,"S","ID-B23","ID-B23-P02","Will Harrod","Y2","V1","B",158,141,"1-3 mph",5.47169811320755,9.9622641509434,17.8301886792453,31.0377358490566,2174.48849051339,9.78059768676758,677.490440512603,321970,4659537.664,11,"ID-B23-P02-Y2-V1",70,75,"1"
"1384",127,1,"S","ID-B23","ID-B23-P02","Will Harrod","Y2","V1","B",158,141,"1-3 mph",5.47169811320755,9.9622641509434,17.8301886792453,31.0377358490566,2174.48849051339,9.78059768676758,677.490440512603,321970,4659537.664,11,"ID-B23-P02-Y2-V1",120,125,"1"
"1385",140,1,"S","ID-B23","ID-B23-P03","Will Harrod","Y2","V1","B",158,81,"1-3 mph",4.98148148148148,6.46296296296296,20.6851851851852,42.8518518518519,2253.455998012,7.58261816842215,598.844597278942,322215,4659536.552,11,"ID-B23-P03-Y2-V1",140,145,"1"
"1386",98,2,"S","ID-B23","ID-B23-P03","Will Harrod","Y2","V1","B",158,81,"1-3 mph",4.98148148148148,6.46296296296296,20.6851851851852,42.8518518518519,2253.455998012,7.58261816842215,598.844597278942,322215,4659536.552,11,"ID-B23-P03-Y2-V1",90,95,"1"
"1387",68,4,"V","ID-B23","ID-B23-P03","Will Harrod","Y2","V1","B",158,81,"1-3 mph",4.98148148148148,6.46296296296296,20.6851851851852,42.8518518518519,2253.455998012,7.58261816842215,598.844597278942,322215,4659536.552,11,"ID-B23-P03-Y2-V1",60,65,"2"
"1388",34,1,"S","ID-B23","ID-B23-P04","Will Harrod","Y2","V1","B",158,68,"1-3 mph",5.26785714285714,4.78571428571429,21.2857142857143,40.9642857142857,2322.02349738355,9.10475993606279,556.828336988177,322461,4659535.449,11,"ID-B23-P04-Y2-V1",30,35,"1"
"1389",35,4,"S","ID-B23","ID-B23-P04","Will Harrod","Y2","V1","B",158,68,"1-3 mph",5.26785714285714,4.78571428571429,21.2857142857143,40.9642857142857,2322.02349738355,9.10475993606279,556.828336988177,322461,4659535.449,11,"ID-B23-P04-Y2-V1",30,35,"2"
"1390",30,5,"V","ID-B23","ID-B23-P04","Will Harrod","Y2","V1","B",158,68,"1-3 mph",5.26785714285714,4.78571428571429,21.2857142857143,40.9642857142857,2322.02349738355,9.10475993606279,556.828336988177,322461,4659535.449,11,"ID-B23-P04-Y2-V1",30,35,"3"
"1391",127,1,"S","ID-B23","ID-B23-P05","Will Harrod","Y2","V1","B",158,167,"1-3 mph",5.42592592592593,10.6296296296296,20.8888888888889,35.4259259259259,2140.85060002254,7.38074610783504,905.374666654147,321723,4659294.346,11,"ID-B23-P05-Y2-V1",120,125,"1"
"1392",132,4,"S","ID-B23","ID-B23-P05","Will Harrod","Y2","V1","B",158,167,"1-3 mph",5.42592592592593,10.6296296296296,20.8888888888889,35.4259259259259,2140.85060002254,7.38074610783504,905.374666654147,321723,4659294.346,11,"ID-B23-P05-Y2-V1",130,135,"2"
"1393",101,1,"S","ID-B23","ID-B23-P06","Will Harrod","Y2","V1","B",158,130,"1-3 mph",3.8,13.9454545454545,15.7636363636364,28.6181818181818,2169.46317545573,7.86484838415075,902.469219501202,321969,4659293.226,11,"ID-B23-P06-Y2-V1",100,105,"1"
"1394",105,1,"S","ID-B23","ID-B23-P06","Will Harrod","Y2","V1","B",158,130,"1-3 mph",3.8,13.9454545454545,15.7636363636364,28.6181818181818,2169.46317545573,7.86484838415075,902.469219501202,321969,4659293.226,11,"ID-B23-P06-Y2-V1",100,105,"1"
"1395",131,5,"S","ID-B23","ID-B23-P06","Will Harrod","Y2","V1","B",158,130,"1-3 mph",3.8,13.9454545454545,15.7636363636364,28.6181818181818,2169.46317545573,7.86484838415075,902.469219501202,321969,4659293.226,11,"ID-B23-P06-Y2-V1",130,135,"3"
"1396",152,1,"S","ID-B23","ID-B23-P07","Will Harrod","Y2","V1","B",158,93,"1-3 mph",5.30188679245283,9.24528301886792,21.0566037735849,41.1320754716981,2229.32360387731,8.24888102213542,836.274038809317,322214,4659292.115,11,"ID-B23-P07-Y2-V1",150,155,"1"
"1397",142,1,"S","ID-B23","ID-B23-P07","Will Harrod","Y2","V1","B",158,93,"1-3 mph",5.30188679245283,9.24528301886792,21.0566037735849,41.1320754716981,2229.32360387731,8.24888102213542,836.274038809317,322214,4659292.115,11,"ID-B23-P07-Y2-V1",140,145,"1"
"1398",93,1,"S","ID-B23","ID-B23-P08","Will Harrod","Y2","V1","B",158,55,"1-3 mph",5.58490566037736,5.11320754716981,22.1320754716981,37.9245283018868,2301.46296296296,8.31902906629774,799.105787004743,322459,4659291.012,11,"ID-B23-P08-Y2-V1",90,95,"1"
"1399",73,1,"S","ID-B23","ID-B23-P09","Will Harrod","Y2","V1","B",158,182,"1-3 mph",1.85454545454545,22.3818181818182,10.1818181818182,27.0727272727273,2135.38720703125,7.47179232510653,934.171887433087,321722,4659049.9,11,"ID-B23-P09-Y2-V1",70,75,"1"
"1400",122,2,"S","ID-B23","ID-B23-P09","Will Harrod","Y2","V1","B",158,182,"1-3 mph",1.85454545454545,22.3818181818182,10.1818181818182,27.0727272727273,2135.38720703125,7.47179232510653,934.171887433087,321722,4659049.9,11,"ID-B23-P09-Y2-V1",120,125,"1"
"1401",97,1,"S","ID-B23","ID-B23-P10","Will Harrod","Y2","V1","B",158,117,"1-3 mph",3.23214285714286,18.6071428571429,15.5714285714286,32.9464285714286,2145.96369086372,8.9697994656033,968.941613091363,321968,4659048.781,11,"ID-B23-P10-Y2-V1",90,95,"1"
"1402",104,1,"S","ID-B23","ID-B23-P10","Will Harrod","Y2","V1","B",158,117,"1-3 mph",3.23214285714286,18.6071428571429,15.5714285714286,32.9464285714286,2145.96369086372,8.9697994656033,968.941613091363,321968,4659048.781,11,"ID-B23-P10-Y2-V1",100,105,"1"
"1403",128,1,"S","ID-B23","ID-B23-P10","Will Harrod","Y2","V1","B",158,117,"1-3 mph",3.23214285714286,18.6071428571429,15.5714285714286,32.9464285714286,2145.96369086372,8.9697994656033,968.941613091363,321968,4659048.781,11,"ID-B23-P10-Y2-V1",120,125,"1"
